,GEKS,ons_item_no,i,period
2396,99.2389327103,212717.0,4.0,201427.0
2397,99.0769666305,212717.0,5.0,201428.0
2398,99.1132973975,212717.0,6.0,201429.0
2399,98.7435826404,212717.0,7.0,201430.0
2400,98.7638867427,212717.0,8.0,201431.0
2401,98.7791175592,212717.0,9.0,201432.0
2402,98.7909653737,212717.0,10.0,201433.0
2403,98.8004446485,212717.0,11.0,201434.0
2404,98.9836801889,212717.0,12.0,201435.0
2405,97.8020665611,212717.0,13.0,201436.0
2406,97.3601311598,212717.0,14.0,201437.0
2407,94.4650093281,212717.0,15.0,201438.0
2408,93.5341744425,212717.0,16.0,201439.0
2409,96.9137871947,212717.0,17.0,201440.0
2410,96.8978139291,212717.0,18.0,201441.0
2411,96.8662317171,212717.0,19.0,201442.0
2412,96.7196142832,212717.0,20.0,201443.0
2413,96.7283653521,212717.0,21.0,201444.0
2414,96.5863494002,212717.0,22.0,201445.0
2415,96.3766278445,212717.0,23.0,201446.0
2416,96.1222345288,212717.0,24.0,201447.0
2417,96.7551489148,212717.0,25.0,201448.0
2418,96.8343626605,212717.0,26.0,201449.0
2419,96.8660639602,212717.0,27.0,201450.0
2420,96.9091817076,212717.0,28.0,201451.0
2421,96.838867266,212717.0,29.0,201452.0
2422,96.717057072,212717.0,30.0,201501.0
2423,96.7537154167,212717.0,31.0,201502.0
2424,96.6187919133,212717.0,32.0,201503.0
2425,96.5570599703,212717.0,33.0,201504.0
2426,96.5848115471,212717.0,34.0,201505.0
2427,96.8636763232,212717.0,35.0,201506.0
2428,96.7201351773,212717.0,36.0,201507.0
2429,96.6470622698,212717.0,37.0,201508.0
2430,96.9975274714,212717.0,38.0,201509.0
2431,97.2222873041,212717.0,39.0,201510.0
2432,96.3520301705,212717.0,40.0,201511.0
2433,96.2644645231,212717.0,41.0,201512.0
2434,97.3229876495,212717.0,42.0,201513.0
2435,97.5830794702,212717.0,43.0,201514.0
2436,98.8364980522,212717.0,44.0,201515.0
2437,99.2604559173,212717.0,45.0,201516.0
2438,99.3443690677,212717.0,46.0,201517.0
2439,99.6131585141,212717.0,47.0,201518.0
2440,100.151932791,212717.0,48.0,201519.0
2441,100.486224132,212717.0,49.0,201520.0
2442,100.285331164,212717.0,50.0,201521.0
2443,100.279712052,212717.0,51.0,201522.0
2444,99.7480830957,212717.0,52.0,201523.0
2445,99.6102309461,212717.0,53.0,201524.0
2446,99.8813220874,212717.0,54.0,201525.0
2447,99.7677999882,212717.0,55.0,201526.0
2448,99.9651940307,212717.0,56.0,201527.0
2449,99.4895260292,212717.0,57.0,201528.0
2450,100.158723117,212717.0,58.0,201529.0
2451,100.33694211,212717.0,59.0,201530.0
2452,99.9044480772,212717.0,60.0,201531.0
2453,99.6880645641,212717.0,61.0,201532.0
2454,98.9748168832,212717.0,62.0,201533.0
2455,98.5013063485,212717.0,63.0,201534.0
2456,99.1233515371,212717.0,64.0,201535.0
2457,99.4247881015,212717.0,65.0,201536.0
2458,98.7973792571,212717.0,66.0,201537.0
2459,96.7956089793,212717.0,67.0,201538.0
2460,97.1633967695,212717.0,68.0,201539.0
2461,95.3060012039,212717.0,69.0,201540.0
2462,93.3047636734,212717.0,70.0,201541.0
2463,92.6419740678,212717.0,71.0,201542.0
2464,95.1928897087,212717.0,72.0,201544.0
2465,94.2377633113,212717.0,73.0,201545.0
2466,93.9835658302,212717.0,74.0,201546.0
2467,96.2922246475,212717.0,75.0,201547.0
2468,96.1592728335,212717.0,76.0,201548.0
2469,96.7648673119,212717.0,77.0,201549.0
2470,94.125439869,212717.0,78.0,201550.0
2471,93.2469755724,212717.0,79.0,201551.0
2472,93.1113005816,212717.0,80.0,201552.0
2473,95.6666460837,212717.0,81.0,201601.0
2474,96.2440489552,212717.0,82.0,201602.0
2475,96.32691838,212717.0,83.0,201603.0
2476,96.2776126023,212717.0,84.0,201604.0
2477,95.4709497847,212717.0,85.0,201605.0
2478,95.5409343396,212717.0,86.0,201606.0
2479,96.4838348336,212717.0,87.0,201607.0
2480,97.0365283315,212717.0,88.0,201608.0
2481,95.8357942092,212717.0,89.0,201609.0
2482,91.1358556329,212717.0,90.0,201610.0
2483,91.300156497,212717.0,91.0,201611.0
2484,93.6901121952,212717.0,92.0,201612.0
2485,96.2594600956,212717.0,93.0,201613.0
2486,95.7230505571,212717.0,94.0,201614.0
2487,95.5850712733,212717.0,95.0,201615.0
2488,96.2237247876,212717.0,96.0,201616.0
2489,96.9254921894,212717.0,97.0,201617.0
2490,97.3184140836,212717.0,98.0,201618.0
2491,97.9533184515,212717.0,99.0,201619.0
2492,98.0267908538,212717.0,100.0,201620.0
2493,98.0883553561,212717.0,101.0,201621.0
2494,98.1055712455,212717.0,102.0,201622.0
2495,98.1220360394,212717.0,103.0,201623.0
2496,98.124162531,212717.0,104.0,201624.0
2497,98.1330535913,212717.0,105.0,201625.0
2498,98.4747559528,212717.0,106.0,201626.0
2499,98.5020538828,212717.0,107.0,201627.0
2500,98.543777651,212717.0,108.0,201628.0
2501,98.3494724835,212717.0,109.0,201629.0
2502,98.3480716253,212717.0,110.0,201630.0
2503,98.3156098903,212717.0,111.0,201631.0
2504,98.3326031947,212717.0,112.0,201632.0
2505,97.6982405099,212717.0,113.0,201644.0
2506,100.0,212719.0,0.0,201423.0
2507,100.0,212719.0,1.0,201424.0
2508,103.634493273,212719.0,2.0,201425.0
2509,110.512682064,212719.0,3.0,201426.0
2510,110.512682064,212719.0,4.0,201427.0
2511,110.512682064,212719.0,5.0,201428.0
2512,110.512682064,212719.0,6.0,201429.0
2513,110.512682064,212719.0,7.0,201430.0
2514,110.512682064,212719.0,8.0,201431.0
2515,110.512682064,212719.0,9.0,201432.0
2516,110.512682064,212719.0,10.0,201433.0
2517,110.512682064,212719.0,11.0,201434.0
2518,110.512682064,212719.0,12.0,201435.0
2519,110.086099283,212719.0,13.0,201436.0
2520,109.907375602,212719.0,14.0,201437.0
2521,110.118854802,212719.0,15.0,201438.0
2522,107.094781773,212719.0,16.0,201439.0
2523,101.676175677,212719.0,17.0,201440.0
2524,101.576803935,212719.0,18.0,201441.0
2525,101.488555034,212719.0,19.0,201442.0
2526,101.409660481,212719.0,20.0,201443.0
2527,101.338707822,212719.0,21.0,201444.0
2528,102.68748113,212719.0,22.0,201445.0
2529,101.216270138,212719.0,23.0,201446.0
2530,101.163082513,212719.0,24.0,201447.0
2531,101.114351744,212719.0,25.0,201448.0
2532,101.069540168,212719.0,26.0,201449.0
2533,101.028193264,212719.0,27.0,201450.0
2534,100.989924175,212719.0,28.0,201451.0
2535,100.954401573,212719.0,29.0,201452.0
2536,100.921340037,212719.0,30.0,201501.0
2537,101.873740085,212719.0,31.0,201502.0
2538,100.861643416,212719.0,32.0,201503.0
2539,100.834605011,212719.0,33.0,201504.0
2540,99.3956293133,212719.0,34.0,201505.0
2541,96.6518756918,212719.0,35.0,201506.0
2542,96.7459625542,212719.0,36.0,201507.0
2543,96.834906466,212719.0,37.0,201508.0
2544,96.919117858,212719.0,38.0,201509.0
2545,96.9989646237,212719.0,39.0,201510.0
2546,96.857154345,212719.0,40.0,201511.0
2547,97.1468545978,212719.0,41.0,201512.0
2548,97.2154654123,212719.0,42.0,201513.0
2549,97.2808540954,212719.0,43.0,201514.0
2550,97.1452967563,212719.0,44.0,201515.0
2551,97.4028322052,212719.0,45.0,201516.0
2552,97.4598076528,212719.0,46.0,201517.0
2553,97.5143370923,212719.0,47.0,201518.0
2554,97.3850442998,212719.0,48.0,201519.0
2555,97.6166620377,212719.0,49.0,201520.0
2556,97.6647291355,212719.0,50.0,201521.0
2557,97.7108958166,212719.0,51.0,201522.0
2558,97.7552725958,212719.0,52.0,201523.0
2559,97.7979615821,212719.0,53.0,201524.0
2560,100.547095441,212719.0,54.0,201525.0
2561,100.536936893,212719.0,55.0,201526.0
2562,97.9168126658,212719.0,56.0,201527.0
2563,97.9536291699,212719.0,57.0,201528.0
2564,97.9626324121,212719.0,58.0,201529.0
2565,97.9641489551,212719.0,59.0,201530.0
2566,97.9983072057,212719.0,60.0,201531.0
2567,97.7265875113,212719.0,61.0,201532.0
2568,97.782997286,212719.0,62.0,201533.0
2569,97.8183624467,212719.0,63.0,201534.0
2570,97.7695975536,212719.0,64.0,201535.0
2571,97.8040620947,212719.0,65.0,201536.0
2572,97.8374777824,212719.0,66.0,201537.0
2573,97.8698917765,212719.0,67.0,201538.0
2574,97.9013484516,212719.0,68.0,201539.0
2575,97.7970786115,212719.0,69.0,201540.0
2576,97.7392008283,212719.0,70.0,201541.0
2577,97.7711353057,212719.0,71.0,201542.0
2578,98.0156523468,212719.0,72.0,201544.0
2579,98.0429412552,212719.0,73.0,201545.0
2580,98.0694898105,212719.0,74.0,201546.0
2581,98.0953277373,212719.0,75.0,201547.0
2582,98.1204831903,212719.0,76.0,201548.0
2583,98.1449828561,212719.0,77.0,201549.0
2584,98.168852048,212719.0,78.0,201550.0
2585,98.192114793,212719.0,79.0,201551.0
2586,98.2147939126,212719.0,80.0,201552.0
2587,98.2369110976,212719.0,81.0,201601.0
2588,98.2584869769,212719.0,82.0,201602.0
2589,98.2795411821,212719.0,83.0,201603.0
2590,98.3000924065,212719.0,84.0,201604.0
2591,98.3171130595,212719.0,85.0,201605.0
2592,98.3367461524,212719.0,86.0,201606.0
2593,99.8310401692,212719.0,87.0,201607.0
2594,99.8329806135,212719.0,88.0,201608.0
2595,99.8348769933,212719.0,89.0,201609.0
2596,100.325438838,212719.0,90.0,201610.0
2597,98.7332028862,212719.0,91.0,201611.0
2598,98.7470361534,212719.0,92.0,201612.0
2599,98.7615058537,212719.0,93.0,201613.0
2600,98.7456805824,212719.0,94.0,201614.0
2601,98.667474956,212719.0,95.0,201615.0
2602,98.6803674854,212719.0,96.0,201616.0
2603,98.6940235011,212719.0,97.0,201617.0
2604,98.7073997813,212719.0,98.0,201618.0
2605,100.107598982,212719.0,99.0,201619.0
2606,100.292518198,212719.0,100.0,201620.0
2607,101.358607651,212719.0,101.0,201621.0
2608,101.345066029,212719.0,102.0,201622.0
2609,101.331791685,212719.0,103.0,201623.0
2610,101.318776783,212719.0,104.0,201624.0
2611,101.306013793,212719.0,105.0,201625.0
2612,101.293495468,212719.0,106.0,201626.0
2613,101.281214842,212719.0,107.0,201627.0
2614,101.269165208,212719.0,108.0,201628.0
2615,101.257340109,212719.0,109.0,201629.0
2616,101.245733327,212719.0,110.0,201630.0
2617,101.234338873,212719.0,111.0,201631.0
2618,101.223150971,212719.0,112.0,201632.0
2619,98.8859228166,212719.0,113.0,201644.0
2620,100.0,212720.0,0.0,201423.0
2621,97.9204267593,212720.0,1.0,201424.0
2622,96.8558030354,212720.0,2.0,201425.0
2623,96.6250950187,212720.0,3.0,201426.0
2624,95.0952284835,212720.0,4.0,201427.0
2625,95.6818491389,212720.0,5.0,201428.0
2626,95.6133250141,212720.0,6.0,201429.0
2627,95.1365803384,212720.0,7.0,201430.0
2628,95.9793467754,212720.0,8.0,201431.0
2629,93.8729569878,212720.0,9.0,201432.0
2630,92.1101201498,212720.0,10.0,201433.0
2631,91.8265625111,212720.0,11.0,201434.0
2632,97.2775603279,212720.0,12.0,201435.0
2633,100.556323164,212720.0,13.0,201436.0
2634,105.302130874,212720.0,14.0,201437.0
2635,106.62210753,212720.0,15.0,201438.0
2636,112.568989376,212720.0,16.0,201439.0
2637,119.695757017,212720.0,17.0,201440.0
2638,130.120682313,212720.0,18.0,201441.0
2639,146.102450471,212720.0,19.0,201442.0
2640,150.551683432,212720.0,20.0,201443.0
2641,153.048000327,212720.0,21.0,201444.0
2642,155.566977217,212720.0,22.0,201445.0
2643,152.995568436,212720.0,23.0,201446.0
2644,156.052628577,212720.0,24.0,201447.0
2645,161.003281071,212720.0,25.0,201448.0
2646,165.228303117,212720.0,26.0,201449.0
2647,161.076770254,212720.0,27.0,201450.0
2648,159.753190729,212720.0,28.0,201451.0
2649,160.502953975,212720.0,29.0,201452.0
2650,150.263101852,212720.0,30.0,201501.0
2651,146.04440994,212720.0,31.0,201502.0
2652,143.991162944,212720.0,32.0,201503.0
2653,143.771698814,212720.0,33.0,201504.0
2654,135.967734999,212720.0,34.0,201505.0
2655,121.810276542,212720.0,35.0,201506.0
2656,121.665981436,212720.0,36.0,201507.0
2657,125.370460297,212720.0,37.0,201508.0
2658,120.718444112,212720.0,38.0,201509.0
2659,113.227842967,212720.0,39.0,201510.0
2660,122.035321369,212720.0,40.0,201511.0
2661,111.870389708,212720.0,41.0,201512.0
2662,111.657037889,212720.0,42.0,201513.0
2663,112.514557507,212720.0,43.0,201514.0
2664,116.093789571,212720.0,44.0,201515.0
2665,112.933734761,212720.0,45.0,201516.0
2666,114.297771053,212720.0,46.0,201517.0
2667,112.518522942,212720.0,47.0,201518.0
2668,114.896566896,212720.0,48.0,201519.0
2669,112.132856266,212720.0,49.0,201520.0
2670,113.421874479,212720.0,50.0,201521.0
2671,108.682164312,212720.0,51.0,201522.0
2672,108.345354237,212720.0,52.0,201523.0
2673,105.775765001,212720.0,53.0,201524.0
2674,103.524373666,212720.0,54.0,201525.0
2675,101.76947746,212720.0,55.0,201526.0
2676,99.6216858076,212720.0,56.0,201527.0
2677,98.8679688703,212720.0,57.0,201528.0
2678,99.1055713738,212720.0,58.0,201529.0
2679,98.015339964,212720.0,59.0,201530.0
2680,96.8257911866,212720.0,60.0,201531.0
2681,100.347429247,212720.0,61.0,201532.0
2682,102.345737883,212720.0,62.0,201533.0
2683,102.303985852,212720.0,63.0,201534.0
2684,102.308154622,212720.0,64.0,201535.0
2685,100.47544655,212720.0,65.0,201536.0
2686,105.500782719,212720.0,66.0,201537.0
2687,114.449353776,212720.0,67.0,201538.0
2688,114.447089422,212720.0,68.0,201539.0
2689,116.25223079,212720.0,69.0,201540.0
2690,116.271374901,212720.0,70.0,201541.0
2691,114.182099898,212720.0,71.0,201542.0
2692,142.30807627,212720.0,72.0,201544.0
2693,154.127921313,212720.0,73.0,201545.0
2694,163.701896666,212720.0,74.0,201546.0
2695,160.276537932,212720.0,75.0,201547.0
2696,160.781121588,212720.0,76.0,201548.0
2697,162.47502932,212720.0,77.0,201549.0
2698,162.518265708,212720.0,78.0,201550.0
2699,163.725636508,212720.0,79.0,201551.0
2700,163.465553653,212720.0,80.0,201552.0
2701,163.905791633,212720.0,81.0,201601.0
2702,146.318135019,212720.0,82.0,201602.0
2703,126.441583821,212720.0,83.0,201603.0
2704,121.933911591,212720.0,84.0,201604.0
2705,118.460259104,212720.0,85.0,201605.0
2706,118.264688751,212720.0,86.0,201606.0
2707,117.718711176,212720.0,87.0,201607.0
2708,120.439821807,212720.0,88.0,201608.0
2709,117.055756442,212720.0,89.0,201609.0
2710,117.365188365,212720.0,90.0,201610.0
2711,116.749862348,212720.0,91.0,201611.0
2712,121.809379803,212720.0,92.0,201612.0
2713,119.947739209,212720.0,93.0,201613.0
2714,100.184363184,212720.0,94.0,201614.0
2715,98.725420688,212720.0,95.0,201615.0
2716,109.447573261,212720.0,96.0,201616.0
2717,108.858629027,212720.0,97.0,201617.0
2718,107.526268946,212720.0,98.0,201618.0
2719,122.126382897,212720.0,99.0,201619.0
2720,123.729501339,212720.0,100.0,201620.0
2721,99.6562401933,212720.0,101.0,201621.0
2722,115.213124111,212720.0,102.0,201622.0
2723,101.768525781,212720.0,103.0,201623.0
2724,101.527938477,212720.0,104.0,201624.0
2725,99.6182337124,212720.0,105.0,201625.0
2726,98.9314909064,212720.0,106.0,201626.0
2727,98.68969723,212720.0,107.0,201627.0
2728,98.4876067767,212720.0,108.0,201628.0
2729,98.0618249609,212720.0,109.0,201629.0
2730,98.1985283541,212720.0,110.0,201630.0
2731,98.0227196836,212720.0,111.0,201631.0
2732,98.014650412,212720.0,112.0,201632.0
2733,134.358249362,212720.0,113.0,201644.0
2734,100.0,212722.0,0.0,201423.0
2735,97.4976833035,212722.0,1.0,201424.0
2736,95.6332683143,212722.0,2.0,201425.0
2737,96.4971050449,212722.0,3.0,201426.0
2738,95.2060725794,212722.0,4.0,201427.0
2739,94.5973955798,212722.0,5.0,201428.0
2740,94.3902462192,212722.0,6.0,201429.0
2741,93.6114994265,212722.0,7.0,201430.0
2742,92.2540591405,212722.0,8.0,201431.0
2743,92.748902915,212722.0,9.0,201432.0
2744,92.5954869103,212722.0,10.0,201433.0
2745,92.609937525,212722.0,11.0,201434.0
2746,92.8249296297,212722.0,12.0,201435.0
2747,90.5132540669,212722.0,13.0,201436.0
2748,90.2372415509,212722.0,14.0,201437.0
2749,92.9038258527,212722.0,15.0,201438.0
2750,93.3959995485,212722.0,16.0,201439.0
2751,93.4951431939,212722.0,17.0,201440.0
2752,93.9063558572,212722.0,18.0,201441.0
2753,93.9848418101,212722.0,19.0,201442.0
2754,93.9387940483,212722.0,20.0,201443.0
2755,94.7289648764,212722.0,21.0,201444.0
2756,95.0983901047,212722.0,22.0,201445.0
2757,96.9863366039,212722.0,23.0,201446.0
2758,105.622665686,212722.0,24.0,201447.0
2759,107.466627641,212722.0,25.0,201448.0
2760,108.139524806,212722.0,26.0,201449.0
2761,105.872341587,212722.0,27.0,201450.0
2762,104.556168998,212722.0,28.0,201451.0
2763,105.703396644,212722.0,29.0,201452.0
2764,102.957149889,212722.0,30.0,201501.0
2765,98.7943497038,212722.0,31.0,201502.0
2766,95.3670591469,212722.0,32.0,201503.0
2767,95.2157348146,212722.0,33.0,201504.0
2768,95.726115593,212722.0,34.0,201505.0
2769,94.7014242351,212722.0,35.0,201506.0
2770,93.7868810243,212722.0,36.0,201507.0
2771,93.7170248957,212722.0,37.0,201508.0
2772,93.910413777,212722.0,38.0,201509.0
2773,94.0216502254,212722.0,39.0,201510.0
2774,94.3739271107,212722.0,40.0,201511.0
2775,94.5483244727,212722.0,41.0,201512.0
2776,95.3606592324,212722.0,42.0,201513.0
2777,95.5759902127,212722.0,43.0,201514.0
2778,95.7814417838,212722.0,44.0,201515.0
2779,95.8121111817,212722.0,45.0,201516.0
2780,95.6179803552,212722.0,46.0,201517.0
2781,95.7977603961,212722.0,47.0,201518.0
2782,95.756621673,212722.0,48.0,201519.0
2783,98.0208803804,212722.0,49.0,201520.0
2784,101.173155885,212722.0,50.0,201521.0
2785,102.650910052,212722.0,51.0,201522.0
2786,98.7332730362,212722.0,52.0,201523.0
2787,97.7182879354,212722.0,53.0,201524.0
2788,95.9847039176,212722.0,54.0,201525.0
2789,96.197132056,212722.0,55.0,201526.0
2790,95.3257773444,212722.0,56.0,201527.0
2791,95.7022221137,212722.0,57.0,201528.0
2792,93.6697628193,212722.0,58.0,201529.0
2793,92.9520261895,212722.0,59.0,201530.0
2794,92.5421396107,212722.0,60.0,201531.0
2795,92.4979071385,212722.0,61.0,201532.0
2796,92.2163885501,212722.0,62.0,201533.0
2797,92.0978872628,212722.0,63.0,201534.0
2798,89.5408404622,212722.0,64.0,201535.0
2799,88.7215454369,212722.0,65.0,201536.0
2800,89.4234036559,212722.0,66.0,201537.0
2801,89.9839252354,212722.0,67.0,201538.0
2802,92.6378085816,212722.0,68.0,201539.0
2803,93.0995923984,212722.0,69.0,201540.0
2804,93.5195280516,212722.0,70.0,201541.0
2805,93.0467079388,212722.0,71.0,201542.0
2806,92.2798080502,212722.0,72.0,201544.0
2807,93.4397284282,212722.0,73.0,201545.0
2808,93.9006975687,212722.0,74.0,201546.0
2809,94.9451070262,212722.0,75.0,201547.0
2810,94.4070275585,212722.0,76.0,201548.0
2811,95.4556546309,212722.0,77.0,201549.0
2812,95.7328828893,212722.0,78.0,201550.0
2813,94.7869368794,212722.0,79.0,201551.0
2814,95.1498703323,212722.0,80.0,201552.0
2815,91.1552315901,212722.0,81.0,201601.0
2816,90.5162779308,212722.0,82.0,201602.0
2817,94.2490454061,212722.0,83.0,201603.0
2818,92.9045865229,212722.0,84.0,201604.0
2819,92.2592160156,212722.0,85.0,201605.0
2820,92.291333219,212722.0,86.0,201606.0
2821,90.8370486189,212722.0,87.0,201607.0
2822,89.3286694476,212722.0,88.0,201608.0
2823,89.2658844122,212722.0,89.0,201609.0
2824,89.2280513223,212722.0,90.0,201610.0
2825,89.2241907602,212722.0,91.0,201611.0
2826,89.3925026594,212722.0,92.0,201612.0
2827,90.8237167418,212722.0,93.0,201613.0
2828,90.6627441621,212722.0,94.0,201614.0
2829,90.6337771299,212722.0,95.0,201615.0
2830,92.5328147119,212722.0,96.0,201616.0
2831,92.5376590781,212722.0,97.0,201617.0
2832,92.7629080605,212722.0,98.0,201618.0
2833,92.8193445608,212722.0,99.0,201619.0
2834,93.1344386573,212722.0,100.0,201620.0
2835,95.8133725961,212722.0,101.0,201621.0
2836,99.1965114561,212722.0,102.0,201622.0
2837,99.1687546886,212722.0,103.0,201623.0
2838,98.1037788093,212722.0,104.0,201624.0
2839,98.0780438872,212722.0,105.0,201625.0
2840,97.5861684657,212722.0,106.0,201626.0
2841,94.8158707697,212722.0,107.0,201627.0
2842,87.9578507926,212722.0,108.0,201628.0
2843,87.9642187024,212722.0,109.0,201629.0
2844,85.2275986917,212722.0,110.0,201630.0
2845,84.7308860125,212722.0,111.0,201631.0
2846,84.6873897458,212722.0,112.0,201632.0
2847,85.1305746813,212722.0,113.0,201644.0
2848,100.0,310207.0,0.0,201423.0
2849,99.8892371103,310207.0,1.0,201424.0
2850,99.5695518523,310207.0,2.0,201425.0
2851,99.474787835,310207.0,3.0,201426.0
2852,99.7846473961,310207.0,4.0,201427.0
2853,100.010113414,310207.0,5.0,201428.0
2854,100.308032272,310207.0,6.0,201429.0
2855,100.79766947,310207.0,7.0,201430.0
2856,100.696385316,310207.0,8.0,201431.0
2857,99.8189540505,310207.0,9.0,201432.0
2858,99.0300793623,310207.0,10.0,201433.0
2859,99.3695814919,310207.0,11.0,201434.0
2860,99.962733311,310207.0,12.0,201435.0
2861,100.085918655,310207.0,13.0,201436.0
2862,100.117039074,310207.0,14.0,201437.0
2863,100.225921715,310207.0,15.0,201438.0
2864,99.6599275986,310207.0,16.0,201439.0
2865,99.6404649451,310207.0,17.0,201440.0
2866,99.6524259009,310207.0,18.0,201441.0
2867,99.2298707517,310207.0,19.0,201442.0
2868,98.9130450261,310207.0,20.0,201443.0
2869,98.636529067,310207.0,21.0,201444.0
2870,97.5693467706,310207.0,22.0,201445.0
2871,97.2518428296,310207.0,23.0,201446.0
2872,97.4256612823,310207.0,24.0,201447.0
2873,97.194742755,310207.0,25.0,201448.0
2874,97.292284777,310207.0,26.0,201449.0
2875,97.5418009037,310207.0,27.0,201450.0
2876,96.8843400536,310207.0,28.0,201451.0
2877,97.0949653266,310207.0,29.0,201452.0
2878,96.7766784157,310207.0,30.0,201501.0
2879,95.9647184433,310207.0,31.0,201502.0
2880,96.2379521423,310207.0,32.0,201503.0
2881,97.4134652798,310207.0,33.0,201504.0
2882,98.062648706,310207.0,34.0,201505.0
2883,97.9112670734,310207.0,35.0,201506.0
2884,97.7770138275,310207.0,36.0,201507.0
2885,97.5494326674,310207.0,37.0,201508.0
2886,97.4936986471,310207.0,38.0,201509.0
2887,95.1585599849,310207.0,39.0,201510.0
2888,91.5305776286,310207.0,40.0,201511.0
2889,90.2523196545,310207.0,41.0,201512.0
2890,89.073854887,310207.0,42.0,201513.0
2891,89.5869746653,310207.0,43.0,201514.0
2892,89.6540721666,310207.0,44.0,201515.0
2893,93.3469816772,310207.0,45.0,201516.0
2894,96.3970958593,310207.0,46.0,201517.0
2895,96.3328305841,310207.0,47.0,201518.0
2896,96.4455531015,310207.0,48.0,201519.0
2897,96.2139772445,310207.0,49.0,201520.0
2898,95.9947627878,310207.0,50.0,201521.0
2899,96.3102511315,310207.0,51.0,201522.0
2900,96.6029687414,310207.0,52.0,201523.0
2901,96.5323336037,310207.0,53.0,201524.0
2902,95.589273926,310207.0,54.0,201525.0
2903,94.7030362854,310207.0,55.0,201526.0
2904,95.3511024208,310207.0,56.0,201527.0
2905,95.6337312183,310207.0,57.0,201528.0
2906,95.8401848357,310207.0,58.0,201529.0
2907,95.6987415413,310207.0,59.0,201530.0
2908,95.7249731822,310207.0,60.0,201531.0
2909,97.302746379,310207.0,61.0,201532.0
2910,96.03369209,310207.0,62.0,201533.0
2911,96.1514928138,310207.0,63.0,201534.0
2912,96.2074440549,310207.0,64.0,201535.0
2913,96.0370498511,310207.0,65.0,201536.0
2914,94.8270816702,310207.0,66.0,201537.0
2915,93.2063099619,310207.0,67.0,201538.0
2916,93.4367608211,310207.0,68.0,201539.0
2917,94.4864590773,310207.0,69.0,201540.0
2918,94.169049962,310207.0,70.0,201541.0
2919,94.6156021296,310207.0,71.0,201542.0
2920,93.3858898793,310207.0,72.0,201544.0
2921,93.4653281649,310207.0,73.0,201545.0
2922,93.6128213902,310207.0,74.0,201546.0
2923,93.0392355731,310207.0,75.0,201547.0
2924,93.0377475934,310207.0,76.0,201548.0
2925,92.9635545882,310207.0,77.0,201549.0
2926,92.9806076401,310207.0,78.0,201550.0
2927,93.1012190711,310207.0,79.0,201551.0
2928,93.0400328195,310207.0,80.0,201552.0
2929,91.6092628927,310207.0,81.0,201601.0
2930,91.5691701055,310207.0,82.0,201602.0
2931,91.1625982386,310207.0,83.0,201603.0
2932,91.417358448,310207.0,84.0,201604.0
2933,91.5584218323,310207.0,85.0,201605.0
2934,91.8088412294,310207.0,86.0,201606.0
2935,91.8193726618,310207.0,87.0,201607.0
2936,91.5574805778,310207.0,88.0,201608.0
2937,90.4311817321,310207.0,89.0,201609.0
2938,88.6282636061,310207.0,90.0,201610.0
2939,88.3184879164,310207.0,91.0,201611.0
2940,89.7802069994,310207.0,92.0,201612.0
2941,90.1217206878,310207.0,93.0,201613.0
2942,90.7341003261,310207.0,94.0,201614.0
2943,90.5875895636,310207.0,95.0,201615.0
2944,90.3844734469,310207.0,96.0,201616.0
2945,89.6234562606,310207.0,97.0,201617.0
2946,89.5431200636,310207.0,98.0,201618.0
2947,89.890945137,310207.0,99.0,201619.0
2948,89.9493299555,310207.0,100.0,201620.0
2949,90.9511056749,310207.0,101.0,201621.0
2950,90.7430456498,310207.0,102.0,201622.0
2951,90.6501274957,310207.0,103.0,201623.0
2952,90.7336089197,310207.0,104.0,201624.0
2953,90.7347308077,310207.0,105.0,201625.0
2954,90.6707221946,310207.0,106.0,201626.0
2955,90.5147524288,310207.0,107.0,201627.0
2956,90.4752099735,310207.0,108.0,201628.0
2957,90.4430325988,310207.0,109.0,201629.0
2958,90.3580712559,310207.0,110.0,201630.0
2959,90.2212318095,310207.0,111.0,201631.0
2960,90.1903728278,310207.0,112.0,201632.0
2961,90.6633361316,310207.0,113.0,201644.0
2962,100.0,310215.0,0.0,201423.0
2963,99.5167306643,310215.0,1.0,201424.0
2964,99.1827595613,310215.0,2.0,201425.0
2965,99.290310458,310215.0,3.0,201426.0
2966,98.3587261329,310215.0,4.0,201427.0
2967,98.4621973334,310215.0,5.0,201428.0
2968,99.8159398064,310215.0,6.0,201429.0
2969,100.345925079,310215.0,7.0,201430.0
2970,99.8740878804,310215.0,8.0,201431.0
2971,99.5266155367,310215.0,9.0,201432.0
2972,99.0760582594,310215.0,10.0,201433.0
2973,100.08598951,310215.0,11.0,201434.0
2974,100.765854155,310215.0,12.0,201435.0
2975,100.451141342,310215.0,13.0,201436.0
2976,99.9440646074,310215.0,14.0,201437.0
2977,99.2042590938,310215.0,15.0,201438.0
2978,98.2298817638,310215.0,16.0,201439.0
2979,98.3760806979,310215.0,17.0,201440.0
2980,98.6511657281,310215.0,18.0,201441.0
2981,98.1627122416,310215.0,19.0,201442.0
2982,97.7139806141,310215.0,20.0,201443.0
2983,97.2278563404,310215.0,21.0,201444.0
2984,96.3591530113,310215.0,22.0,201445.0
2985,96.1853226844,310215.0,23.0,201446.0
2986,96.6075764303,310215.0,24.0,201447.0
